date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:58:17	547482/547482	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/bg10.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/bg10.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/blog-posts.html)
12:58:17	655049/655049	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/bg8.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/bg8.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/landing-page.html)
12:58:18	1121414/1121414	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/bg2.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/bg2.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/shopping-cart.html)
12:58:18	875776/875776	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/clark-street-merc.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/clark-street-merc.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/ecommerce.html)
12:58:18	86319/86319	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/gucci.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/gucci.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/ecommerce.html)
12:58:18	67411/67411	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/dolce.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/dolce.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/ecommerce.html)
12:58:19	71103/71103	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/tom-ford.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/tom-ford.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/ecommerce.html)
12:58:19	104553/104553	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/suit-1.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/suit-1.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/ecommerce.html)
12:58:19	301471/301471	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/suit-2.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/suit-2.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/ecommerce.html)
12:58:19	102660/102660	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/suit-3.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/suit-3.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/ecommerce.html)
12:58:20	320163/320163	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/suit-4.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/suit-4.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/ecommerce.html)
12:58:20	115401/115401	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/suit-5.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/suit-5.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/ecommerce.html)
12:58:20	98372/98372	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/suit-6.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/suit-6.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/ecommerce.html)
12:58:21	331622/331622	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/dg6.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/dg6.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/ecommerce.html)
12:58:21	225609/225609	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/dg10.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/dg10.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/ecommerce.html)
12:58:21	305931/305931	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/dg9.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/dg9.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/ecommerce.html)
12:58:22	4755299/4755299	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/bg6.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/bg6.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/product-page.html)
12:58:22	213889/213889	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/product1.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/product1.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/product-page.html)
12:58:22	104788/104788	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/product2.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/product2.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/product-page.html)
12:58:22	92877/92877	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/product3.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/product3.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/product-page.html)
12:58:23	639710/639710	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/product4.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/product4.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/product-page.html)
12:58:23	204282/204282	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/card-product1.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/card-product1.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/product-page.html)
12:58:23	37434/37434	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/card-product3.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/card-product3.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/product-page.html)
12:58:23	58663/58663	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/card-product4.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/card-product4.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/product-page.html)
12:58:24	31218/31218	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/card-product2.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/card-product2.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/product-page.html)
12:58:24	464890/464890	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/city-profile.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/city-profile.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/profile-page.html)
12:58:24	208754/208754	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/mariya-georgieva.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/mariya-georgieva.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/profile-page.html)
12:58:25	252541/252541	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/clem-onojeghuo.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/clem-onojeghuo.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/profile-page.html)
12:58:25	80801/80801	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/olu-eletu.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/olu-eletu.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/profile-page.html)
12:58:25	201848/201848	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/darren-coleshill.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/darren-coleshill.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/profile-page.html)
12:58:26	277485/277485	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/clem-onojegaw.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/clem-onojegaw.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/profile-page.html)
12:58:26	180723/180723	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demos.creative-tim.com/material-kit-pro/assets/img/examples/cynthia-del-rio.jpg	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/material-kit-pro/assets/img/examples/cynthia-del-rio.jpg	(from https://demos.creative-tim.com/material-kit-pro/examples/profile-page.html)
12:59:22	736846/736846	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.unsplash.com/photo-1517303650219-83c8b1788c4c?ixlib=rb-0.3.5&ixid=eyJhcHBfaWQiOjEyMDd9&s=bd4c162d27ea317ff8c67255e955e3c8&auto=format&fit=crop&w=2691&q=80	/home/braes/websites/page%20VIewGroup/images.unsplash.com/photo-1517303650219-83c8b1788c4c52e7.jpg	(from https://demos.creative-tim.com/material-kit-pro/docs/2.0/components/card.html)
12:59:25	123256/123256	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.unsplash.com/photo-1511439817358-bee8e21790b5?auto=format&fit=crop&w=750&q=80&ixid=dW5zcGxhc2guY29tOzs7Ozs%3D	/home/braes/websites/page%20VIewGroup/images.unsplash.com/photo-1511439817358-bee8e21790b5ae36.jpg	(from https://demos.creative-tim.com/material-kit-pro/docs/2.0/components/card.html)
12:59:26	46103/46103	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.unsplash.com/photo-1506794778202-cad84cf45f1d?auto=format&fit=crop&w=334&q=80&ixid=dW5zcGxhc2guY29tOzs7Ozs%3D	/home/braes/websites/page%20VIewGroup/images.unsplash.com/photo-1506794778202-cad84cf45f1da33e.jpg	(from https://demos.creative-tim.com/material-kit-pro/docs/2.0/components/card.html)
12:59:26	34605/34605	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.unsplash.com/photo-1492447273231-0f8fecec1e3a?auto=format&fit=crop&w=334&q=80&ixid=dW5zcGxhc2guY29tOzs7Ozs%3D	/home/braes/websites/page%20VIewGroup/images.unsplash.com/photo-1492447273231-0f8fecec1e3aa33e.jpg	(from https://demos.creative-tim.com/material-kit-pro/docs/2.0/components/card.html)
12:59:27	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2018%20Sep%202018%2017:59:26%20GMT	http://style.anu.edu.au/_anu/4/images/placeholders/person_8x10.png	/home/braes/websites/page%20VIewGroup/style.anu.edu.au/_anu/4/images/placeholders/person_8x10.png	(from https://demos.creative-tim.com/material-kit-pro/docs/2.0/components/forms.html)
12:59:29	1239/1239	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225b9bd6fb-4d7%22	https://demos.creative-tim.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	/home/braes/websites/page%20VIewGroup/demos.creative-tim.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://demos.creative-tim.com/material-kit-pro/docs/2.0/components/forms.html)
12:59:29	36/36	---M--	200	added ('OK')	text/plain	date:Tue,%2018%20Sep%202018%2017:59:28%20GMT	https://images.unsplash.com/robots.txt		(from https://demos.creative-tim.com/material-kit-pro/docs/2.0/components/card.html)
12:59:33	62881/62881	UR-MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Sep%202018%2017:59:28%20GMT	https://epicattorneymarketing.com/wp-content/uploads/2016/07/Headshot-Placeholder-1.png	/home/braes/websites/page%20VIewGroup/epicattorneymarketing.com/wp-content/uploads/2016/07/Headshot-Placeholder-1.png	(from https://demos.creative-tim.com/material-kit-pro/docs/2.0/plugins/fileupload-jasny.html)
12:59:35	104/104	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Sep%202018%2017:59:30%20GMT	https://images.thenorthface.com/robots.txt		(from https://demos.creative-tim.com/material-kit-pro/docs/2.0/components/tables.html)
